Airline,Date_of_Journey,Source,Destination,Dep_Time,Arrival_Time,Duration,Total_Stops,Price
IndiGo,24/9/2022,Kolkata,Mumbai,22:50,2:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Mumbai,23:40,3:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Mumbai,0:40,4:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,12:35,5:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,15:00,6:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,16:15,7:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Mumbai,20:10,8:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Mumbai,21:15,9:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,21:15,10:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,14:00,11:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,20:05,12:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Mumbai,23:35,13:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Mumbai,12:35,14:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,23:15,15:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,6:15,16:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,6:15,17:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Mumbai,9:40,18:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Mumbai,9:40,19:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,23:15,20:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,6:15,21:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,9:05,22:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Mumbai,10:10,23:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Mumbai,11:15,0:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,7:55,1:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,11:10,2:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,9:45,3:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Mumbai,23:15,4:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Mumbai,0:05,5:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,14:15,6:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,11:20,7:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,0:40,8:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Mumbai,18:45,9:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Mumbai,5:30,10:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,18:20,11:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,11:00,12:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,18:30,13:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Mumbai,20:45,14:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Mumbai,15:45,15:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,0:30,16:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,20:35,17:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,22:00,18:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Mumbai,23:05,19:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Mumbai,23:55,20:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,1:00,21:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,17:20,22:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,4:10,23:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Mumbai,13:55,0:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Mumbai,8:35,1:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,12:50,2:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,19:05,3:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,1:40,4:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Mumbai,7:40,5:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Mumbai,9:30,6:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,18:25,7:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,21:55,8:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,11:00,9:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Mumbai,20:25,10:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Mumbai,0:10,11:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,12:00,12:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,11:35,13:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,16:30,14:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Mumbai,17:40,15:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Mumbai,19:05,16:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,21:55,17:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,22:10,18:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,22:50,19:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Mumbai,23:40,20:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Mumbai,0:40,21:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,12:35,22:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,15:00,23:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,16:15,0:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Mumbai,20:10,1:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Mumbai,21:15,2:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,21:15,3:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,14:00,4:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,20:05,5:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Mumbai,23:35,6:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Mumbai,12:35,7:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,23:15,8:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,6:15,9:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,6:15,10:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Mumbai,9:40,11:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Mumbai,9:40,12:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,23:15,13:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,6:15,14:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,9:05,15:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Mumbai,10:10,16:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Mumbai,11:15,17:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,7:55,18:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,11:10,19:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,9:45,20:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Mumbai,23:15,21:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Mumbai,0:05,22:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,14:15,23:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,11:20,0:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,0:40,1:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Mumbai,18:45,2:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Mumbai,5:30,3:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,18:20,4:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,11:00,5:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,18:30,6:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Mumbai,20:45,7:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Mumbai,15:45,8:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,0:30,9:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,20:35,10:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,22:00,11:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Mumbai,23:05,12:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Mumbai,23:55,13:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,1:00,14:05,5h 30m,Non Stop,"2,506"
